3,19,1917,23,2,27,1917,20,9,22,1913,25,2,17,1916,22,4
5,14,1917,23,1,25,1918,23,7,27,1916,23,3,22,1916,28,4
3,18,1917,23,1,19,1917,22,8,24,1915,24,2,20,1917,24,4
2,23,1918,27,1,14,1917,21,10,26,1917,22,2,20,1916,20,4
2,20,1916,23,1,19,1917,22,7,28,1916,25,2,19,1917,21,4
5,16,1915,17,2,19,1917,23,7,26,1918,25,3,28,1918,22,4
2,25,1916,21,1,16,1917,18,9,28,1918,25,2,27,1917,21,4
3,22,1916,23,2,18,1917,19,8,26,1918,22,2,29,1918,20,4
2,26,1916,21,3,18,1926,26,7,25,1917,23,2,22,1917,23,4
2,20,1914,24,2,17,1920,22,12,25,1917,24,2,26,1917,25,4
3,26,1914,22,3,23,1920,27,11,20,1917,23,1,11,1915,19,4
3,21,1913,22,3,19,1919,27,8,27,1916,23,2,14,1915,24,4
3,21,1914,22,3,24,1918,23,10,25,1917,24,2,22,1915,20,4
2,23,1914,24,2,14,1916,22,7,28,1916,24,2,20,1914,22,4
2,16,1915,23,2,22,1917,26,10,24,1915,26,3,19,1914,21,4
4,20,1915,23,2,16,1916,20,12,30,1917,22,2,16,1914,20,4
4,20,1914,22,2,20,1916,20,8,23,1918,26,2,20,1915,20,4
2,19,1914,22,2,21,1916,23,7,22,1913,29,2,17,1915,21,4
3,15,1915,22,2,23,1916,19,11,29,1915,24,2,15,1915,22,4
3,22,1915,23,1,18,1917,22,10,23,1916,25,3,21,1915,18,4
4,22,1915,22,1,20,1916,22,8,23,1914,28,2,21,1916,23,4
2,19,1914,21,1,22,1916,20,9,21,1913,24,2,21,1915,21,4
4,20,1914,23,1,23,1916,20,12,24,1913,28,2,24,1914,19,4
3,20,1914,23,2,21,1914,22,9,28,1913,25,2,16,1915,22,4
3,22,1915,22,2,19,1914,24,7,26,1911,24,3,18,1915,21,4
3,21,1915,21,1,14,1915,18,9,25,1914,20,2,20,1916,21,4
2,23,1915,24,1,15,1914,23,8,22,1915,22,2,21,1916,20,4
3,20,1914,23,1,15,1915,17,9,29,1917,24,3,28,1916,24,4
2,17,1912,21,1,14,1915,15,7,24,1915,21,2,24,1915,20,4
2,18,1913,23,2,16,1916,20,10,25,1914,25,2,21,1914,21,4
3,15,1915,21,2,17,1917,26,10,20,1913,24,2,17,1913,23,4
2,19,1916,19,2,20,1916,23,7,24,1910,25,2,20,1914,20,4
2,19,1916,23,3,21,1915,22,9,27,1910,24,2,23,1915,20,4
3,20,1915,22,1,11,1915,17,10,19,1909,25,2,17,1914,23,4
2,26,1914,23,1,20,1915,21,8,22,1910,23,2,22,1915,19,4
2,14,1913,23,1,18,1914,21,10,27,1915,23,3,25,1916,21,4
2,20,1913,20,1,16,1915,22,8,22,1913,27,2,18,1915,17,4
2,16,1913,18,2,15,1915,20,7,27,1913,22,2,17,1915,22,4
2,19,1913,24,2,22,1917,23,10,23,1914,24,3,19,1915,22,4
2,16,1914,22,2,21,1917,26,9,20,1912,24,2,23,1915,18,4
2,25,1915,22,1,20,1917,17,8,22,1911,25,2,25,1914,19,4
2,16,1915,20,2,20,1917,24,11,29,1916,25,2,20,1914,22,4
2,22,1915,23,1,15,1916,20,8,21,1910,19,2,21,1914,21,4
2,19,1915,25,2,20,1917,21,8,25,1913,26,3,14,1914,22,4
2,24,1915,21,2,17,1920,20,10,27,1912,24,2,19,1915,24,4
2,19,1914,22,2,17,1920,22,8,22,1912,23,2,18,1915,23,4
2,20,1914,21,5,27,1919,20,8,25,1911,22,2,19,1915,23,4
2,19,1915,22,3,10,1921,19,8,28,1912,23,2,17,1915,23,4
2,22,1914,18,4,18,1920,23,8,24,1912,25,2,19,1915,22,4
2,22,1914,24,2,22,1917,22,10,20,1912,26,3,22,1914,22,4
2,20,1914,23,1,14,1916,20,11,22,1911,24,2,24,1915,21,4
2,16,1915,20,2,22,1916,24,8,21,1910,21,2,20,1913,21,4
2,23,1916,24,1,19,1916,21,5,24,1908,25,2,24,1914,23,4
3,30,1917,21,2,20,1916,23,5,24,1907,22,2,14,1913,24,4
2,22,1916,24,2,26,1916,20,7,17,1907,27,2,16,1913,21,4
2,15,1916,20,2,17,1915,21,7,23,1909,25,3,23,1913,22,4
2,17,1915,22,2,17,1914,20,8,24,1906,24,2,16,1913,19,4
2,23,1915,22,2,17,1914,20,8,21,1904,22,2,24,1914,24,4
2,25,1916,20,2,25,1916,21,10,24,1906,26,2,19,1914,19,4
1,23,1916,20,1,22,1916,27,8,22,1904,23,2,22,1914,21,4
2,31,1916,19,2,21,1916,21,7,26,1906,27,2,21,1914,24,4
2,23,1915,23,2,25,1915,23,8,22,1906,21,2,21,1914,24,4
1,23,1916,23,1,18,1915,24,9,27,1908,27,3,23,1914,19,4
2,22,1915,23,2,24,1917,23,6,21,1907,22,3,22,1914,18,4
2,24,1916,25,4,15,1917,27,9,20,1906,24,3,22,1914,22,4
2,16,1916,21,3,18,1919,21,7,22,1905,22,2,24,1914,21,4
2,23,1916,25,2,28,1918,21,9,25,1908,28,2,20,1914,22,4
2,18,1916,22,2,23,1915,22,8,18,1907,25,2,25,1914,19,4
2,23,1917,17,2,23,1915,21,7,26,1909,23,2,18,1913,23,4
2,25,1918,24,1,18,1915,19,8,24,1909,24,3,15,1914,25,4
2,27,1918,24,2,16,1915,22,8,24,1912,26,2,21,1914,21,4
2,23,1918,22,2,23,1916,23,11,23,1912,24,2,24,1914,24,4
2,24,1919,23,1,18,1916,18,9,24,1911,22,2,24,1914,23,4
3,23,1918,21,1,22,1915,20,7,21,1912,25,2,16,1913,20,4
2,24,1918,21,1,14,1914,20,10,19,1909,26,2,20,1915,20,4
3,24,1918,23,2,14,1915,23,9,28,1909,25,2,22,1916,19,4
3,26,1918,25,2,25,1917,23,6,22,1913,27,2,17,1917,23,4
2,22,1918,17,1,17,1917,22,10,24,1914,22,2,22,1916,21,4
4,17,1916,25,1,22,1919,20,7,28,1913,25,2,23,1916,23,4
2,24,1916,22,3,12,1921,25,7,24,1912,25,2,22,1915,19,4
4,23,1917,22,4,16,1919,24,9,21,1911,27,2,21,1915,22,4
2,20,1917,23,5,19,1919,22,9,22,1911,25,3,20,1915,24,4
3,24,1918,22,2,20,1918,23,9,25,1911,22,2,17,1914,20,4
2,21,1917,25,1,25,1916,19,9,20,1911,28,2,20,1915,23,4
3,19,1915,22,1,18,1915,26,9,26,1913,22,2,15,1915,23,4
2,20,1915,22,2,25,1914,20,9,22,1911,23,2,18,1915,20,4
3,21,1914,22,1,17,1913,20,9,23,1914,24,2,24,1916,22,4
3,20,1914,22,2,20,1915,18,11,23,1913,24,2,27,1916,22,4
2,20,1914,21,1,18,1915,18,6,24,1913,29,2,21,1915,22,4
2,26,1914,23,1,25,1917,18,6,25,1912,22,2,22,1915,21,4
3,19,1914,24,1,23,1917,18,9,26,1914,25,2,21,1914,17,4
2,20,1914,21,1,18,1917,20,7,19,1914,24,2,24,1914,22,4
2,22,1914,22,1,25,1917,21,5,25,1911,30,2,19,1913,20,4
3,27,1914,23,1,16,1916,20,8,22,1913,23,2,21,1914,22,4
3,20,1914,21,1,20,1916,22,8,26,1911,21,3,25,1914,23,4
2,16,1913,20,3,18,1917,21,6,25,1912,24,2,18,1914,23,4
3,21,1914,22,4,28,1914,21,9,29,1913,24,2,23,1914,23,4
3,21,1914,24,3,17,1915,24,7,25,1910,25,3,26,1915,22,4
2,17,1914,24,4,22,1916,22,7,22,1912,25,3,23,1915,23,4
2,19,1914,23,3,18,1920,25,9,24,1913,22,2,23,1915,22,4
