1,25,1917,20,1,21,1912,26,7,21,1909,25,1,16,1912,23,0
2,23,1915,19,1,19,1912,24,6,29,1910,24,2,18,1912,24,0
2,27,1915,21,1,24,1912,21,5,23,1910,26,1,21,1912,22,0
2,24,1915,21,1,22,1912,21,7,21,1910,23,2,15,1912,23,0
2,22,1915,23,2,21,1911,24,8,26,1911,26,2,18,1912,20,0
1,19,1914,19,1,23,1912,23,7,21,1909,26,2,14,1912,25,0
1,12,1914,22,2,16,1911,26,5,23,1911,26,1,15,1912,24,0
1,25,1915,24,2,16,1912,26,6,16,1909,25,2,26,1913,21,0
2,25,1915,25,1,14,1912,22,5,20,1911,28,2,24,1912,22,0
2,26,1915,21,1,25,1913,21,6,18,1910,24,2,18,1911,23,0
2,27,1915,17,1,23,1913,21,7,22,1910,25,2,21,1914,20,0
2,24,1915,21,1,22,1913,18,6,22,1911,22,2,19,1914,22,0
2,23,1915,25,2,21,1912,23,5,20,1911,29,2,24,1915,21,0
2,20,1915,24,2,14,1912,27,9,29,1912,25,2,21,1914,21,0
1,14,1914,14,1,15,1914,21,7,15,1911,27,1,17,1912,26,0
2,27,1915,21,2,16,1915,27,5,24,1911,25,2,19,1912,21,0
2,21,1916,22,2,15,1914,20,7,24,1910,24,2,22,1912,24,0
2,21,1917,25,1,18,1913,21,6,22,1909,30,2,17,1912,19,0
2,21,1917,26,2,16,1912,20,8,26,1911,27,2,20,1912,23,0
2,24,1917,24,2,15,1912,26,6,21,1911,23,2,23,1912,20,0
2,27,1915,19,2,19,1911,20,5,16,1910,25,2,20,1912,20,0
2,28,1915,21,2,13,1912,20,7,20,1910,20,1,12,1912,21,0
1,17,1914,21,2,20,1913,28,7,23,1911,26,2,19,1912,21,0
2,23,1915,24,2,20,1913,24,7,16,1910,25,2,16,1912,20,0
1,29,1915,18,1,19,1914,20,7,26,1914,25,2,24,1913,20,0
2,26,1915,19,1,24,1915,20,8,20,1910,23,2,23,1913,25,0
2,22,1915,24,1,11,1914,19,6,27,1914,23,2,22,1912,24,0
2,25,1916,22,2,22,1914,19,8,20,1911,25,2,24,1912,25,0
2,23,1916,21,1,15,1914,21,7,25,1911,26,2,23,1913,22,0
2,24,1915,21,1,20,1913,21,9,19,1910,23,2,27,1913,26,0
1,28,1915,21,2,22,1913,23,5,20,1912,27,1,19,1913,20,0
2,21,1915,25,2,23,1914,25,8,20,1912,23,2,18,1913,21,0
1,28,1915,19,2,28,1912,22,5,23,1911,22,1,15,1912,19,0
1,27,1915,21,2,22,1913,24,8,17,1911,25,2,25,1913,20,0
2,16,1916,19,2,21,1914,21,6,27,1912,24,2,24,1913,24,0
2,28,1917,20,1,13,1914,21,5,24,1915,23,1,22,1913,21,0
2,13,1916,25,1,15,1914,24,8,25,1912,24,2,22,1913,20,0
1,20,1917,24,2,29,1913,21,7,23,1912,26,2,15,1912,23,0
1,25,1917,23,2,24,1913,23,7,21,1912,21,2,18,1912,21,0
1,23,1917,20,2,17,1914,21,6,19,1911,26,1,18,1912,19,0
1,24,1917,20,1,12,1914,23,6,22,1915,23,2,13,1912,24,0
1,16,1916,26,1,14,1914,21,5,20,1912,24,2,25,1913,25,0
2,14,1916,24,2,20,1914,27,8,27,1913,27,2,23,1913,24,0
2,18,1916,21,2,20,1914,20,5,24,1914,21,1,19,1912,22,0
2,16,1916,24,1,16,1914,21,7,20,1913,25,2,24,1913,22,0
2,23,1916,22,2,24,1913,22,7,23,1914,25,2,18,1912,22,0
2,15,1916,22,2,16,1914,23,5,19,1914,26,1,29,1913,21,0
1,14,1916,22,1,27,1915,20,8,24,1915,25,2,25,1913,19,0
1,13,1916,20,1,24,1915,19,6,27,1913,23,2,22,1913,21,0
1,13,1916,22,1,13,1914,21,8,22,1913,26,2,18,1913,21,0
1,25,1917,26,1,13,1914,23,7,23,1913,26,1,12,1912,24,0
2,17,1916,21,1,17,1914,23,7,21,1912,24,2,21,1913,23,0
1,10,1916,19,2,18,1914,25,6,19,1913,25,2,23,1913,18,0
2,19,1916,22,1,17,1914,21,6,23,1912,24,2,18,1913,26,0
2,23,1916,21,1,12,1914,18,6,15,1912,23,2,22,1913,22,0
2,20,1915,20,1,21,1914,18,4,21,1913,22,1,15,1912,23,0
2,26,1916,21,1,17,1914,22,7,24,1913,27,2,19,1913,20,0
1,20,1915,25,2,19,1914,21,7,22,1914,23,2,21,1912,23,0
2,22,1916,20,2,19,1914,23,7,23,1914,22,1,15,1912,20,0
1,17,1916,21,2,25,1915,22,6,23,1913,22,2,23,1914,21,0
1,22,1915,18,1,16,1914,20,8,23,1911,23,2,22,1914,20,0
2,24,1916,19,2,19,1913,22,6,21,1914,21,2,15,1914,20,0
1,20,1916,22,2,22,1914,24,8,20,1914,27,2,17,1913,21,0
1,22,1915,18,1,19,1916,22,6,21,1915,24,2,17,1913,21,0
1,21,1916,24,2,21,1916,19,6,24,1915,27,2,20,1912,22,0
2,21,1917,23,2,17,1916,22,8,21,1914,22,2,16,1912,22,0
2,19,1917,23,2,22,1915,17,7,17,1911,24,2,21,1912,24,0
1,20,1918,19,1,22,1915,21,7,15,1913,24,1,13,1912,23,0
2,19,1916,20,2,25,1913,24,6,23,1913,22,2,14,1912,20,0
1,24,1915,19,1,23,1913,24,8,21,1913,23,1,19,1913,21,0
2,27,1915,23,1,21,1914,26,7,23,1913,27,2,24,1914,20,0
1,18,1914,20,1,11,1912,22,8,26,1913,24,2,19,1914,24,0
1,15,1914,22,2,20,1914,24,6,27,1915,22,1,21,1913,19,0
2,29,1915,24,2,14,1914,24,7,17,1912,24,2,22,1913,21,0
2,24,1915,19,2,26,1915,21,6,24,1914,27,2,16,1913,22,0
2,22,1915,23,2,22,1915,24,8,25,1913,27,2,17,1912,20,0
1,22,1917,23,1,20,1914,27,7,25,1913,23,2,12,1912,22,0
1,17,1918,18,2,25,1914,22,6,27,1914,25,1,14,1912,22,0
1,12,1918,22,1,19,1913,23,8,24,1913,24,2,18,1912,20,0
1,26,1919,18,2,21,1913,24,7,26,1913,25,2,19,1913,24,0
1,27,1919,22,2,24,1914,28,7,22,1913,22,2,19,1914,22,0
1,23,1919,20,1,10,1914,21,7,21,1912,22,2,16,1914,23,0
1,16,1918,24,1,13,1914,24,6,24,1913,25,2,16,1914,21,0
1,15,1918,20,1,26,1913,21,6,16,1912,20,2,20,1914,21,0
1,26,1919,21,2,24,1914,26,8,22,1913,26,1,21,1914,19,0
1,17,1919,23,1,17,1914,22,5,25,1915,24,2,19,1914,23,0
2,24,1919,22,1,16,1914,20,8,26,1914,22,2,21,1914,21,0
1,24,1919,19,1,19,1913,22,5,25,1914,21,2,21,1914,19,0
1,29,1919,17,1,22,1915,24,5,23,1914,20,2,19,1914,23,0
2,24,1919,27,1,19,1914,23,5,20,1915,23,1,14,1913,21,0
1,17,1919,21,1,16,1914,25,8,24,1914,25,1,17,1914,24,0
2,31,1919,20,2,17,1914,24,5,20,1914,25,2,17,1913,17,0
1,28,1919,22,2,17,1914,22,7,22,1914,26,2,15,1914,20,0
1,16,1920,17,2,15,1916,24,8,24,1915,25,2,15,1914,16,0
2,22,1918,22,2,28,1915,20,7,25,1913,25,2,13,1914,22,0
1,16,1917,24,1,22,1914,18,7,25,1914,29,2,25,1914,23,0
2,25,1919,23,2,17,1913,20,8,24,1913,24,2,18,1914,20,0
2,27,1919,24,1,10,1914,23,7,18,1914,26,1,19,1914,18,0
2,22,1919,20,2,24,1915,25,8,26,1913,24,2,21,1914,20,0
2,22,1919,22,2,24,1915,23,5,21,1914,23,1,16,1914,22,0
